SDRs per currency unit for the period  January 02, 2003 - December 15, 2017;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
Date;ALGERIAN DINAR   (DZD)                     ;Brunei dollar   (BND)                     ;Canadian dollar   (CAD)                     ;Colombian peso   (COP)                     ;euro   (EUR)                     ;Iranian rial   (IRR)                     ;Kazakhstani tenge   (KZT)                     ;Kuwaiti dinar   (KWD)                     ;Libyan dinar   (LYD)                     ;Qatar riyal   (QAR)                     ;rial Omani   (OMR)                     ;Russian ruble   (RUB)                     ;Saudi Arabian riyal   (SAR)                     ;U.A.E. dirham   (AED)                     ;U.K. pound sterling   (GBP)                     ;U.S. dollar   (USD)                     ;Venezuelan bolivar   (VEB)                     
9-Jun-2016;0,00643721;;0,555519;0,000243434;0,802212;2,31993E-05;0,00214209;2,3496;0,517491;0,194294;1,83935;0,0110955;0,188595;0,192575;1,02308;0,707231;
10-Jun-2016;0,00644348;0,52301;0,556314;0,000240819;0,800912;;0,00212151;;0,517491;0,194649;1,84271;0,0109496;0,188939;0,192926;1,02169;0,708521;
13-Jun-2016;0,00644679;0,522451;0,555206;0,000239145;0,800276;2,32783E-05;0,00211495;2,3564;0,517491;0,195115;1,84713;;0,189392;0,193389;1,00553;0,71022;
14-Jun-2016;0,00644682;0,525083;0,554089;0,000237823;0,798292;2,33103E-05;0,00210624;2,35957;0,517491;0,195377;1,8496;0,0107704;0,189646;0,193648;1,00731;0,711173;
15-Jun-2016;0,00644959;0,524471;0,550666;0,000236784;0,798599;2,32928E-05;0,00209928;2,35825;0,517491;0,195365;1,84949;0,0107885;0,189635;0,193636;1,00945;0,71113;
16-Jun-2016;0,00642961;0,526239;0,544922;0,000237705;0,794061;2,32773E-05;0,00210271;2,36051;0,517491;0,195229;1,8482;0,0107898;0,189502;0,193501;1,00405;0,710633;
17-Jun-2016;0,0064369;0,525289;0,550456;0,000234796;0,79777;;0,00209361;2,35468;0,517491;0,194746;1,84363;0,0108325;0,189034;0,193023;1,01058;0,708877;
20-Jun-2016;0,00643099;0,524707;0,550928;0,000234339;0,799555;2,31131E-05;0,00210061;2,34488;0,517491;0,193839;1,83504;0,0109986;0,188153;0,192123;1,03176;0,705573;
21-Jun-2016;0,00640382;0,52501;0,549995;0,000237131;0,797618;2,30764E-05;0,00209898;2,34369;0,517491;0,193677;1,83351;0,0109854;0,187995;0,191963;1,03992;0,704983;
22-Jun-2016;0,00642876;0,525635;0,550769;0,000237237;0,796677;2,30822E-05;0,00209689;2,3458;0,517491;0,19398;1,83637;0,0110817;0,18829;0,192263;1,03646;0,706086;
23-Jun-2016;0,0064176;0,525844;0,551534;0,000238893;0,801007;2,29924E-05;0,00208928;2,33854;0,517491;0,193219;1,82917;0,0109344;0,187551;0,191509;1,04738;0,703316;
24-Jun-2016;0,00646675;0,525318;0,552249;0,000246856;0,791521;;0,00210566;2,3783;0,517491;0,196504;1,86027;0,0109154;0,190739;0,194765;0,980139;0,715273;
27-Jun-2016;;0,529411;0,549449;0,000241705;0,790283;;;2,38134;0,517491;0,197409;1,86884;0,0110449;0,191619;0,195662;0,949231;0,71857;
28-Jun-2016;;0,528113;;0,000237083;0,793545;2,33588E-05;0,00211339;2,37498;0,517491;0,196882;1,86385;0,0110578;0,191106;0,195139;0,95601;0,716649;
29-Jun-2016;0,00649022;0,530117;0,551459;0,000238388;0,794488;2,33515E-05;0,00211253;2,37415;0,517491;0,196813;1,8632;0,0111489;0,19104;0,195071;0,961552;0,7164;
30-Jun-2016;;0,52993;0,549524;0,000245144;0,793655;2,32859E-05;0,0021109;2,3691;0,517491;0,196395;1,85924;0,0111394;0,190634;0,194657;0,964225;0,714876;
1-Jul-2016;;0,532525;;0,000245409;0,797658;;0,00211913;2,37399;0,517491;0,1968;1,86307;0,0111901;0,191027;0,195058;0,951889;0,716352;
5-Jul-2016;0,00649087;0,531359;0,552861;0,000245644;0,797942;2,32511E-05;0,00212389;;0,517491;0,196676;1,8619;0,0111394;0,190907;0,194935;0,942124;0,7159;
6-Jul-2016;0,00648955;;0,552055;0,000241988;0,794696;;;;0,517491;0,197238;1,86722;0,0111085;0,191453;0,195493;0,931967;0,717947;
7-Jul-2016;0,00649533;0,531619;0,552828;0,000239009;0,795314;;0,0021283;;0,517491;0,197196;1,86682;0,0112067;0,191411;0,195451;0,935355;0,717792;
8-Jul-2016;0,0064909;0,532159;0,549297;0,000240448;0,794932;;0,00212166;;0,517491;0,197279;1,86761;0,0111768;0,191492;0,195533;0,932304;0,718096;
11-Jul-2016;0,0065044;0,534757;0,5482;0,000243722;0,79511;2,33265E-05;;2,38443;0,517491;0,197698;1,87158;0,0112086;0,191899;0,195949;0,934141;0,719622;
12-Jul-2016;0,00649904;0,532166;0,551955;0,000245212;0,796876;2,32884E-05;;2,37889;0,517491;0,197369;1,86846;;0,19158;0,195623;0,945518;0,718424;
13-Jul-2016;0,00649964;0,533037;0,554128;0,00024672;0,795442;2,32764E-05;0,00212332;;0,517491;0,19737;1,86847;0,0112512;0,191581;0,195623;0,955292;0,718427;
14-Jul-2016;0,00650353;0,533586;0,556557;0,000244777;0,801958;2,32891E-05;0,00212065;2,38327;0,517491;0,197471;1,86943;0,0113058;0,191678;0,195723;0,950246;0,718794;
15-Jul-2016;;0,534058;0,552909;0,000245427;0,798323;;0,00211922;2,37865;0,517491;0,197088;1,8658;0,0113567;0,191307;0,195344;0,959307;0,7174;
18-Jul-2016;0,00650838;0,53379;0,554552;0,000246294;0,795849;2,33148E-05;0,00212473;2,38223;0,517491;0,19781;1,87264;0,0114082;0,192008;0,19606;0,952816;0,72003;
19-Jul-2016;0,00650264;0,533282;0,55297;0,000246035;0,795032;2,33296E-05;0,00212702;2,38367;0,517491;0,19793;1,87377;0,0114379;0,192124;0,196178;0,948707;0,720464;
20-Jul-2016;0,00651263;0,53262;0,553492;0,000246242;0,794868;2,33502E-05;0,00212343;2,38596;0,517491;0,198284;1,87712;0,0113808;0,192468;0,196529;0,95055;0,721754;
21-Jul-2016;0,00652034;0,531439;0,552523;0,000246131;0,794654;2,33404E-05;0,00210802;2,38489;0,517491;0,198195;1,87628;0,0113188;0,192381;0,196441;0,951204;0,721429;
22-Jul-2016;0,00651751;0,532368;0,54772;0,000246455;0,794974;;0,00211351;2,38607;0,517491;0,198293;1,8772;0,0111685;0,192476;0,196538;0,946044;0,721785;
25-Jul-2016;0,00651486;0,530844;0,546178;0,000245466;0,793252;2,33338E-05;0,0021005;2,38665;0,517491;0,19844;1,8786;0,0111266;0,192619;0,196683;0,948478;0,72232;
26-Jul-2016;0,00650677;0,530138;0,545871;0,000240568;0,792929;2,32932E-05;0,00205894;2,38439;0,517491;0,198088;1,87527;0,0109679;0,192278;0,196335;0,946006;0,721041;
27-Jul-2016;0,00651239;0,53108;0,546104;0,000236306;0,793495;2,33233E-05;0,00205024;2,38661;0,517491;0,198338;1,87763;0,0109475;0,19252;0,196583;0,945827;0,72195;
28-Jul-2016;0,00651021;0,532429;0,546134;0,000234018;0,797657;2,32379E-05;0,002039;2,37968;0,517491;0,197598;1,87063;0,0108793;0,191802;0,19585;0,945752;0,719258;
29-Jul-2016;0,0064988;0,5326;0,550325;0,000232125;0,797557;;0,00203741;2,37445;0,517491;0,197165;1,86653;0,0107034;0,191381;0,19542;0,945686;0,717679;
1-Aug-2016;0,00651219;0,534539;;0,000232288;0,799181;2,31227E-05;0,0020331;2,37392;0,517491;0,196663;1,86178;0,0108536;0,190895;0,194923;0,943568;0,715855;
2-Aug-2016;0,00651331;0,532227;0,546012;0,000231265;0,799936;2,30846E-05;0,00202057;2,36922;0,517491;0,196339;1,85871;0,0106857;0,19058;0,194602;0,945944;0,714675;
3-Aug-2016;0,00649275;0,532468;0,545535;0,000231314;0,799187;2,30493E-05;0,00201565;2,36827;0,517491;0,196033;1,85581;0,0106913;0,190283;0,194298;0,952317;0,71356;
4-Aug-2016;0,00650543;0,533187;0,549274;0,00023001;0,796703;2,30858E-05;0,00203213;2,37251;0,517491;0,196547;1,86068;0,0107755;0,190781;0,194807;0,950449;0,71543;
5-Aug-2016;0,00650892;0,533378;0,543009;0,000232378;0,798419;;0,00205085;2,37336;0,517491;0,196617;1,86134;0,0109161;0,19085;0,194877;0,941771;0,715686;
8-Aug-2016;0,00651451;0,532992;0,545706;0,000235314;0,796453;2,31589E-05;0,0020622;2,37949;0,517491;0,197354;1,86831;0,0110382;0,191565;0,195607;0,938618;0,718367;
9-Aug-2016;0,00652243;;0,547915;0,000240167;0,796176;2,31495E-05;0,00207783;2,3798;0,517491;0,197445;1,86918;0,0110937;0,191653;0,195698;0,93316;0,7187;
10-Aug-2016;0,00652498;0,53382;0,548044;0,000240643;0,80049;2,30551E-05;0,00206612;2,37277;0,517491;0,196634;1,8615;0,0110431;0,190866;0,194893;0,935337;0,715746;
11-Aug-2016;0,00653015;0,533469;0,551105;0,000242588;0,799472;2,30905E-05;0,0020647;2,37634;0,517491;0,196929;1,8643;0,0110366;0,191153;0,195186;0,930435;0,716822;
12-Aug-2016;0,00652848;0,533148;0,55407;0,000246369;0,800301;;0,00208223;2,37774;0,517491;0,197045;1,86539;0,0111483;0,191265;0,195301;0,929763;0,717244;
15-Aug-2016;0,0065329;0,532198;0,55452;;0,801104;2,30595E-05;0,0020867;2,37544;0,517491;0,196855;1,86359;0,0111599;0,19108;0,195113;0,925712;0,716551;
16-Aug-2016;0,00655578;0,531494;0,554511;0,000245202;0,805573;2,29528E-05;0,00207492;2,36555;0,517491;0,195937;1,85491;0,0111524;0,19019;0,194203;0,925749;0,713212;
17-Aug-2016;0,00655007;0,531125;0,553878;0,000245645;0,804737;2,29691E-05;0,00209165;2,36904;0,517491;0,196064;1,8561;0,0111521;0,190313;0,194329;0,928345;0,713672;
18-Aug-2016;0,00654031;0,531142;0,55692;0,000243814;0,80545;2,28988E-05;0,00209199;2,36289;0,517491;0,195457;1,85036;0,0111956;0,189724;0,193728;0,935861;0,711465;
19-Aug-2016;0,00654559;0,529295;0,552517;0,000246715;0,80588;;0,00210195;2,36311;0,517491;0,195476;1,85054;0,0111283;0,189742;0,193746;0,933529;0,711531;
22-Aug-2016;0,00654874;0,526794;0,550566;0,0002485;0,8056;2,29113E-05;;2,36528;0,517491;0,195753;1,85317;0,0110974;0,190011;0,194021;0,932432;0,712542;
23-Aug-2016;0,00653868;0,526707;0,551079;0,000246543;0,806205;2,28625E-05;0,00208505;2,36213;0,517491;0,19533;1,84916;0,0109776;0,189601;0,193602;0,937172;0,711002;
24-Aug-2016;0,00652323;0,526493;0,550092;0,000244687;0,802078;2,28623E-05;0,00210081;2,36406;0,517491;0,195555;1,85128;0,0109825;0,189818;0,193824;0,942591;0,711819;
25-Aug-2016;0,00653515;0,526003;0,550317;0,0002423;0,803786;2,28414E-05;0,00209704;2,36448;0,517491;0,195589;1,85161;0,0109621;0,189852;0,193858;0,939554;0,711945;
26-Aug-2016;0,00653198;0,526496;0,54992;0,000244191;0,803827;;0,00210191;2,3646;0,517491;0,195599;1,85171;0,0109979;0,189862;0,193868;0,939886;0,711981;
29-Aug-2016;0,00653941;0,526487;0,549942;0,000248368;0,799737;2,29485E-05;0,00211213;2,3743;0,517491;0,196695;1,86208;0,0110012;0,190925;0,194954;0,936845;0,715969;
30-Aug-2016;0,00654115;0,526272;0,547885;0,000244987;0,800091;2,29399E-05;;2,37498;0,517491;0,196817;1,86324;0,0110375;0,191044;0,195075;0,937356;0,716414;
31-Aug-2016;0,00654266;0,52618;0,546468;0,000244454;0,798369;2,29477E-05;0,00210874;2,37636;0,517491;0,197029;1,86524;0,0109907;0,191249;0,195285;0,942236;0,717184;
1-Sep-2016;0,00654631;0,525658;0,546753;0,000242389;0,798755;2,29277E-05;0,00210118;2,37452;0,517491;0,196876;1,86379;0,0109817;0,191101;0,195134;0,949247;0,716629;
2-Sep-2016;0,00654433;0,526809;0,550639;0,000239682;0,801168;;0,0020931;2,37169;0,517491;0,196642;1,86158;0,0108668;0,190874;0,194902;0,948904;0,715776;
6-Sep-2016;0,00655565;0,527133;0,557177;0,00024195;0,798519;2,28701E-05;0,00210589;2,37105;0,517491;0,196589;1,86107;0,0110377;0,190822;0,194849;0,953944;0,715583;
7-Sep-2016;0,00653313;0,528797;0,552582;0,00024676;0,800697;2,27748E-05;0,00211083;2,36572;0,517491;0,195757;1,8532;0,0110679;0,190014;0,194024;0,953469;0,712554;
8-Sep-2016;0,00654125;0,528199;0,551317;0,000250563;0,803931;2,27444E-05;0,00211085;2,36287;0,517491;0,195521;1,85096;0,0111249;0,189785;0,19379;0,951679;0,711695;
9-Sep-2016;0,00654284;0,527696;0,547252;0,000250598;0,803672;;0,00211385;2,36797;0,517491;0,195943;1,85496;0,0111162;0,190196;0,194209;0,949671;0,713234;
12-Sep-2016;0,00653769;;0,546027;0,000246281;0,80158;;0,00211624;;0,517491;0,196165;1,85706;0,0109761;0,19041;0,194429;0,947173;0,714039;
13-Sep-2016;0,00653765;0,52572;0,54217;0,000242626;0,802895;2,27908E-05;0,00211431;;0,517491;0,19612;1,85663;0,0110149;0,190367;0,194384;0,947312;0,713875;
14-Sep-2016;0,00654778;0,523126;0,541887;0,000240138;0,801745;0,000022798;0,00210912;;0,517491;0,196345;1,85876;0,0109998;0,190585;0,194607;0,943326;0,714695;
15-Sep-2016;0,00654956;0,523016;0,543227;0,000240232;0,803677;2,27813E-05;0,00210346;2,36936;0,517491;0,196188;1,85728;0,01095;0,190434;0,194452;0,94436;0,714126;
16-Sep-2016;0,00653813;0,524254;0,54064;0,0002431;0,801927;;0,00210412;2,3701;0,517491;0,196249;1,85786;0,010991;0,190493;0,194513;0,940868;0,714348;
19-Sep-2016;0,00655115;0,525172;0,54354;0,000242321;0,799905;2,28333E-05;0,00211121;2,37428;0,517491;0,196824;1,8633;0,0110362;0,191051;0,195082;0,934954;0,71644;
20-Sep-2016;0,00654623;0,525552;0,541682;0,000244704;0,801375;;0,00211119;2,37539;0,517491;0,196851;1,86356;0,011066;0,191077;0,195109;0,929277;0,716537;
21-Sep-2016;0,00654428;0,526541;0,543632;0,00024624;0,799269;2,28218E-05;0,0021148;2,3748;0,517491;0,196932;1,86433;0,0111236;0,191155;0,195189;0,93174;0,716833;
22-Sep-2016;0,00654527;0,527548;0,547697;0,000246754;0,802553;2,27383E-05;0,00211422;2,36981;0,517491;0,196193;1,85733;0,0111945;0,190438;0,194457;0,93217;0,714142;
23-Sep-2016;0,00654409;0,526275;0,542985;0,000249724;0,801622;;0,00211886;2,37213;0,517491;0,196385;1,85914;0,0111931;0,190624;0,194647;0,927433;0,71484;
26-Sep-2016;0,00654925;0,524968;0,541397;0,000244857;0,804649;2,27325E-05;0,0021166;2,37093;0,517491;0,196286;1,85821;0,0111376;0,190528;0,194549;0,923538;0,714481;
27-Sep-2016;0,00651181;0,525631;0,539081;0,000244783;0,801304;2,27234E-05;0,00211821;2,36992;0,517491;0,196202;1,85741;0,0112129;0,190447;0,194466;0,925285;0,714175;
28-Sep-2016;0,0065228;0,525702;0,539755;0,000244609;0,8023;2,27184E-05;0,00212097;2,37181;0,517491;0,196358;1,85889;0,0111764;0,190598;0,194621;0,930454;0,714744;
29-Sep-2016;0,00652827;0,525307;0,545877;0,00024541;0,802473;2,27321E-05;0,00213523;2,37316;0,517491;0,196471;1,85996;0,0113232;0,190707;0,194732;0,930772;0,715153;
30-Sep-2016;0,00652568;0,524625;0,546183;0,000248764;0,799605;;0,00213566;2,3774;0,517491;0,196821;1,86327;0,0113008;0,191047;0,195079;0,928562;0,716428;
3-Oct-2016;0,00653175;0,524039;0,544622;0,00024842;0,803902;2,27205E-05;0,00213516;2,37343;0,517491;0,196558;1,86078;0,0114388;0,190792;0,194818;0,921883;0,71547;
4-Oct-2016;0,0065308;0,524706;0,545185;0,000244451;0,801369;2,27802E-05;0,00215237;2,37987;0,517491;0,197255;1,86738;0,0115006;0,191469;0,195509;0,916537;0,718008;
5-Oct-2016;0,00653965;0,523935;0,544649;0,000242229;0,804656;0,000022773;0,00215699;2,37898;0,517491;0,197181;1,86668;0,0114915;0,191397;0,195436;0,913322;0,717738;
6-Oct-2016;0,00654274;0,524534;0,544189;0,000242459;0,804061;2,27888E-05;0,00216079;2,38117;0,517491;0,197493;1,86963;;0,1917;0,195745;0,913401;0,718874;
7-Oct-2016;0,00655798;0,534324;0,542276;0,000246664;0,803689;;0,00217689;2,38968;0,517491;0,198199;1,87632;0,0115796;0,192385;0,196445;0,893003;0,721444;
11-Oct-2016;0,00655955;0,524687;0,546445;0,000248267;0,801498;;0,00218978;2,39272;0,517491;0,198747;1,88151;0,0116319;0,192917;0,196988;0,886719;0,723439;
12-Oct-2016;0,00655856;0,525551;0,545738;0,000248184;0,798484;;0,00219323;2,3949;0,517491;0,19906;1,88447;0,0115767;0,193221;0,197298;0,887969;0,724577;
13-Oct-2016;0,00656121;0,523485;0,548354;0,000248313;0,80011;2,29324E-05;0,00218756;2,39428;0,517491;0,19914;1,88522;0,0114429;0,193298;0,197378;0,884703;0,724869;
14-Oct-2016;0,00656413;0,522137;0,550845;0,000247495;0,798033;;0,00219133;2,39588;0,517491;0,199273;1,88648;0,0115147;0,193427;0,197509;0,887469;0,725353;
17-Oct-2016;0,00658035;0,521605;0,552731;0,00024906;0,79836;0,000022952;0,002189;2,39742;0,517491;0,199499;1,88863;0,0114991;0,193647;0,197734;0,883178;0,726178;
18-Oct-2016;0,00656417;0,522334;0,553265;0,000248656;0,796991;2,29162E-05;0,00218294;2,39511;0,517491;0,199176;1,88556;0,011528;0,193333;0,197413;0,890371;0,724999;
19-Oct-2016;0,00656256;0,52299;0,553236;0,000249533;0,796116;2,28992E-05;0,00218293;2,39474;0,517491;0,19921;1,88589;0,0115864;0,193367;0,197448;0,89205;0,725126;
20-Oct-2016;0,00655914;0,522941;0,549884;0,000249039;0,796859;2,29033E-05;0,00219548;2,39675;0,517491;0,199378;1,88748;0,0116268;0,19353;0,197614;0,889754;0,725737;
21-Oct-2016;0,00659101;0,522237;0,54642;0,00024814;0,792555;;0,00219689;2,40439;0,517491;0,200014;1,8935;0,0116581;0,194147;0,198244;0,888876;0,72805;
24-Oct-2016;0,00660418;0,52262;0,543777;0,000247265;0,792875;2,29258E-05;0,00220448;2,40109;0,517491;0,200002;1,89339;0,0116978;0,194136;0,198233;0,891083;0,728009;
25-Oct-2016;0,0066066;0,523419;0,54654;0,000248737;0,792304;2,29508E-05;0,00220755;2,40355;0,517491;0,200208;1,89533;0,011745;0,194335;0,198436;0,891487;0,728756;
26-Oct-2016;0,00661509;0,523878;0,544739;0,000247428;0,79509;2,29205E-05;0,00219751;2,4003;0,517491;0,199937;1,89277;0,0116893;0,194072;0,198168;0,888899;0,727771;
27-Oct-2016;0,00660884;0,522703;0,543789;0,000245488;0,795394;2,29258E-05;0,00218856;2,40078;0,517491;0,199977;1,89315;0,0115469;0,194111;0,198207;0,892425;0,727916;
28-Oct-2016;0,0066174;0,522743;0,544653;0,000245741;0,796233;;0,00218596;2,40441;0,517491;0,20028;1,89602;0,0115894;0,194405;0,198507;0,884663;0,729018;
31-Oct-2016;0,00661697;0,522866;0,543074;0,000245271;0,79674;2,29052E-05;0,002172;2,40225;0,517491;0,199968;1,89306;0,011514;0,194102;0,198198;0,885905;0,727882;
1-Nov-2016;;0,522116;0,542526;0,000242065;0,800244;0,000022826;0,00216025;2,39553;0,517491;0,199408;1,88776;0,0114844;0,193559;0,197643;0,887999;0,725845;
2-Nov-2016;0,00658883;0,52013;0,539941;0,000238869;0,802147;2,27374E-05;0,00214115;2,38923;0,517491;0,198621;1,88031;0,0114005;0,192795;0,196863;0,890026;0,722981;
3-Nov-2016;0,00657678;0,522404;0,540005;0,000235415;0,799762;0,000022734;0,0021364;2,39117;0,517491;0,198585;1,87998;0,0113827;0,19276;0,196828;0,900781;0,722851;
4-Nov-2016;0,00656797;0,521222;0,538243;0,000235058;0,800795;;0,00213048;2,388;0,517491;0,198322;1,87748;;0,192505;0,196567;0,902257;0,721892;
7-Nov-2016;0,00657981;0,52149;0,541051;;0,800987;2,27458E-05;0,00212974;2,39329;0,517491;0,198926;1,8832;0,0113303;0,19309;0,197165;0,899101;0,724089;
8-Nov-2016;0,00658298;0,521471;0,543562;0,000236109;0,800199;2,27506E-05;0,00213377;2,39455;0,517491;0,199162;1,88543;0,0113742;0,19332;0,197399;0,899372;0,724949;
9-Nov-2016;0,00655023;0,520823;0,539158;0,000242196;0,796784;2,26879E-05;0,00211883;2,39016;0,517491;0,1986;1,88011;0,0113143;0,192774;0,196842;0,899327;0,722903;
10-Nov-2016;0,00658685;0,52166;0,54121;0,000242116;0,794552;0,00002284;0,00215553;2,40528;0,517491;0,200352;1,8967;0,0114999;0,194475;0,198579;0,905038;0,729281;
11-Nov-2016;0,00657808;0,516668;;0,000234992;0,794359;;0,00213869;2,40271;0,517491;0,200138;1,89467;0,0111705;0,194267;0,198367;0,919406;0,728502;
14-Nov-2016;0,00657669;0,517872;0,538919;0,000236107;0,788833;2,28745E-05;;2,41014;0,517491;0,201088;1,90367;0,011114;0,195189;0,199308;0,917146;0,73196;
15-Nov-2016;0,0066016;0,519023;0,544534;0,000236565;0,789482;2,28931E-05;0,00212845;2,41243;0,517491;0,201478;1,90736;0,0111873;0,195568;0,199695;0,911297;0,733379;
16-Nov-2016;0,00662549;0,520405;0,548412;0,000235446;0,787399;2,29656E-05;0,00216365;2,41903;0,517491;0,202129;1,91352;0,0113988;0,1962;0,20034;0,914315;0,735749;
17-Nov-2016;0,0066158;0,518314;0,546721;0,000234483;0,786834;2,29141E-05;0,00215167;2,41272;0,517491;0,201701;1,90947;0,01131;0,195785;0,199916;0,917043;0,734192;
18-Nov-2016;0,00664515;0,517075;0,54557;0,000235216;0,783948;;0,00216248;2,42378;0,517491;0,202625;1,91822;0,0113292;0,196682;0,200832;0,915786;0,737556;
21-Nov-2016;0,00664611;0,516786;0,549169;0,000233261;0,784482;2,30175E-05;0,00217682;2,4206;0,517491;0,202725;1,91917;0,0114658;0,196778;0,200931;0,913802;0,737919;
22-Nov-2016;0,00665006;0,518789;0,548849;0,000234639;0,7834;2,30182E-05;0,00219945;2,42204;0,517491;0,202712;1,91905;0,0115966;0,196766;0,200918;0,918763;0,737873;
23-Nov-2016;0,00664646;0,517818;0,548495;0,000235312;0,7833;2,30378E-05;0,00220874;2,42436;0,517491;0,202973;1,92152;0,0115425;0,197019;0,201177;0,915919;0,738823;
28-Nov-2016;0,00666855;0,51994;0,552026;0,000233319;0,783268;;0,00217426;2,42786;0,517491;0,203234;1,92398;0,0113959;0,197272;0,201435;0,917537;0,73977;
29-Nov-2016;0,00666519;0,518719;0,550494;0,000235373;0,782189;2,30466E-05;0,00217334;2,42528;0,517491;0,203184;1,92351;0,0113879;0,197224;0,201386;0,922637;0,739589;
30-Nov-2016;0,00667003;0,518373;0,550188;0,000233384;0,785588;;0,00216343;2,42231;0,517491;0,202935;1,92115;0,0113228;0,196982;0,201139;0,919807;0,738682;
1-Dec-2016;0,00667247;0,516474;0,554287;0,000239474;0,78525;2,30265E-05;;2,4215;0,517491;0,203;1,92177;0,0116035;0,197045;0,201204;0,932591;0,73892;
2-Dec-2016;0,0066677;0,517999;0,554927;0,000240502;0,785318;;0,00219815;2,41829;0,517491;0,202731;1,91922;0,0115029;0,196785;0,200937;0,931283;0,737942;
5-Dec-2016;0,00667307;0,516684;0,554913;0,000240598;0,788182;0,000022929;0,00220187;2,4135;0,517491;0,20233;1,91543;0,0115212;0,196395;0,200539;0,937688;0,736481;
6-Dec-2016;0,00666812;0,517902;0,553739;0,000241164;0,789401;2,28968E-05;0,0021913;2,41438;0,517491;0,202039;1,91267;0,0115136;0,196112;0,200251;0,937956;0,735421;
7-Dec-2016;0,00667842;;0,556002;0,000244345;0,790601;2,29173E-05;0,0021914;2,41737;0,517491;0,202421;1,91629;0,0115287;0,196484;0,20063;0,927907;0,736814;
8-Dec-2016;0,00664682;0,518991;0,555734;0,000245755;0,790723;2,28534E-05;;;0,517491;0,201851;1,91089;0,0115907;0,19593;0,200064;0,931609;0,734736;
9-Dec-2016;0,00668385;0,519904;0,562716;0,00024777;0,782167;;0,00221578;;0,517491;0,203505;1,92655;0,0117018;0,197536;0,201704;0,933319;0,740759;
12-Dec-2016;0,00667448;0,517402;0,563393;;0,784421;0,00002297;0,00223574;2,42403;0,517491;0,203379;1,92536;0,0120217;0,197413;0,201579;0,935294;0,740299;
13-Dec-2016;0,00668066;0,519327;0,563819;0,000247897;0,784854;2,29537E-05;0,00223998;2,42415;0,517491;0,203223;1,92388;0,012113;0,197261;0,201424;0,939938;0,73973;
14-Dec-2016;0,0066768;0,518058;0,562826;0,000247661;0,786162;2,29193E-05;0,00222972;2,42044;0,517491;0,202911;1,92093;0,0121464;0,196959;0,201115;0,934287;0,738596;
15-Dec-2016;0,00670071;0,519409;0,557133;0,000251771;0,777665;2,31403E-05;0,00222883;2,44078;0,517491;0,205052;1,9412;0,0121095;0,199038;0,203238;0,93172;0,746391;
16-Dec-2016;0,00670651;0,516786;0,55929;0,000248621;0,77873;;;;0,517491;0,20494;1,94013;0,0120804;0,198928;0,203126;0,927217;0,745981;
19-Dec-2016;0,00670022;0,515718;0,556869;0,000248911;0,77752;2,31057E-05;;2,43763;0,517491;0,204955;1,94028;0,0120731;0,198943;0,203141;0,92628;0,746037;
20-Dec-2016;0,00670632;0,516341;0,558913;0,000247633;0,774931;0,000023134;0,00223338;2,44231;0,517491;0,205416;1,94464;0,0120996;0,19939;0,203598;0,923016;0,747714;
21-Dec-2016;0,00671016;0,517024;0,557071;0,000249838;0,77796;2,30981E-05;0,00224251;2,43845;0,517491;0,205091;1,94156;0,0122163;0,199075;0,203276;0,923235;0,746531;
22-Dec-2016;0,00671094;0,515885;0,554036;0,000249629;0,779306;2,30878E-05;0,00224691;2,43729;0,517491;0,204993;1,94064;0,0122597;0,19898;0,203179;0,920557;0,746176;
23-Dec-2016;0,00672051;0,515996;0,551489;0,000249143;0,779731;;0,00226944;2,43815;0,517491;0,205066;1,94133;0,0122663;0,199051;0,203251;0,914762;0,74644;
27-Dec-2016;0,00672539;0,515301;;0,000249104;0,779683;2,30754E-05;0,00223935;2,43823;0,517491;0,205073;1,94139;0,0122655;0,199057;0,203258;;0,746465;
